FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CRS_DEP_TIME,CANCELLATION_REASON,Route,Month,Year,Day_Of_Week,Is_Weekend,Season,Delay_Category,Is_Delayed,CRS_DEP_HOUR,Time_Of_Day,Total_Cause_Delay,Dominant_Delay_Cause,Origin_Flight_Volume
2023-02-09 17:00:00,DL,ATL,ATL,4,32,0,0,B,34,12,0,3,28,1398,Weather,ATL → ATL,2,2023,Thursday,False,Winter,Minor Delay,False,13,Afternoon,77,CARRIER_DELAY,347
2023-02-09 18:00:00,DL,ORD,DEN,41,23,0,0,,45,44,29,7,42,1124,Not Cancelled / Unknown,ORD → DEN,2,2023,Thursday,False,Winter,Moderate Delay,True,11,Morning,167,CARRIER_DELAY,401
2023-02-09 19:00:00,NK,LAX,ORD,42,-6,1,0,,83,1,70,4,96,621,Not Cancelled / Unknown,LAX → ORD,2,2023,Thursday,False,Winter,Moderate Delay,True,6,Morning,254,LATE_AIRCRAFT_DELAY,380
2023-02-09 20:00:00,UA,ORD,ORD,-18,8,0,0,B,65,29,19,5,44,758,Weather,ORD → ORD,2,2023,Thursday,False,Winter,Early/On-time,False,7,Morning,162,CARRIER_DELAY,401
2023-02-09 21:00:00,UA,JFK,SFO,-3,-15,0,0,D,43,9,26,3,64,1858,Security,JFK → SFO,2,2023,Thursday,False,Winter,Early/On-time,False,18,Evening,145,LATE_AIRCRAFT_DELAY,384
2023-02-09 22:00:00,AA,DFW,DFW,35,9,0,1,A,25,22,62,4,2,2291,Carrier,DFW → DFW,2,2023,Thursday,False,Winter,Moderate Delay,True,22,Evening,115,NAS_DELAY,395
2023-02-09 23:00:00,B6,ORD,ORD,-20,-42,0,0,C,41,32,74,9,95,2070,NAS,ORD → ORD,2,2023,Thursday,False,Winter,Early/On-time,False,20,Evening,251,LATE_AIRCRAFT_DELAY,401
2023-02-10 00:00:00,WN,LAX,ATL,69,-44,0,0,A,76,38,30,7,19,1377,Carrier,LAX → ATL,2,2023,Friday,False,Winter,Major Delay,True,13,Afternoon,170,CARRIER_DELAY,380
2023-02-10 01:00:00,DL,ATL,ORD,42,64,1,0,B,29,44,18,8,80,864,Weather,ATL → ORD,2,2023,Friday,False,Winter,Moderate Delay,True,8,Morning,179,LATE_AIRCRAFT_DELAY,347
2023-02-10 02:00:00,AA,SFO,JFK,22,-52,0,0,A,31,55,78,2,36,2000,Carrier,SFO → JFK,2,2023,Friday,False,Winter,Moderate Delay,True,20,Evening,202,NAS_DELAY,367
2023-02-10 03:00:00,AA,DEN,ORD,32,47,0,0,C,35,58,61,9,37,1797,NAS,DEN → ORD,2,2023,Friday,False,Winter,Moderate Delay,True,17,Afternoon,200,NAS_DELAY,374
2023-02-10 04:00:00,NK,DFW,ATL,-6,-63,0,0,B,18,28,6,3,73,2316,Weather,DFW → ATL,2,2023,Friday,False,Winter,Early/On-time,False,23,Evening,128,LATE_AIRCRAFT_DELAY,395
2023-02-10 05:00:00,DL,SFO,SFO,-13,37,0,0,D,21,29,36,0,44,2014,Security,SFO → SFO,2,2023,Friday,False,Winter,Early/On-time,False,20,Evening,130,LATE_AIRCRAFT_DELAY,367
2023-02-10 06:00:00,NK,ATL,DEN,-4,3,0,0,C,64,33,70,4,92,2167,NAS,ATL → DEN,2,2023,Friday,False,Winter,Early/On-time,False,21,Evening,263,LATE_AIRCRAFT_DELAY,347
2023-02-10 07:00:00,WN,ORD,DFW,37,64,0,0,A,56,51,75,3,41,1947,Carrier,ORD → DFW,2,2023,Friday,False,Winter,Moderate Delay,True,19,Evening,226,NAS_DELAY,401
2023-02-10 08:00:00,AA,JFK,LAX,24,-1,0,0,C,10,38,7,5,45,1143,NAS,JFK → LAX,2,2023,Friday,False,Winter,Moderate Delay,True,11,Morning,105,LATE_AIRCRAFT_DELAY,384
2023-02-10 09:00:00,AA,SEA,ORD,-4,-68,1,0,,25,16,56,5,59,709,Not Cancelled / Unknown,SEA → ORD,2,2023,Friday,False,Winter,Early/On-time,False,7,Morning,161,LATE_AIRCRAFT_DELAY,352
2023-02-10 10:00:00,B6,JFK,SEA,48,4,0,0,,47,21,27,9,95,135,Not Cancelled / Unknown,JFK → SEA,2,2023,Friday,False,Winter,Moderate Delay,True,1,Night,199,LATE_AIRCRAFT_DELAY,384
2023-02-10 11:00:00,WN,SFO,SEA,7,18,0,0,C,18,4,16,5,12,935,NAS,SFO → SEA,2,2023,Friday,False,Winter,Minor Delay,False,9,Morning,55,CARRIER_DELAY,367
2023-02-10 12:00:00,AA,LAX,SFO,-16,6,0,0,D,82,10,10,2,30,0,Security,LAX → SFO,2,2023,Friday,False,Winter,Early/On-time,False,0,Night,134,CARRIER_DELAY,380
2023-02-10 13:00:00,WN,JFK,ATL,26,35,0,0,D,11,21,14,6,67,76,Security,JFK → ATL,2,2023,Friday,False,Winter,Moderate Delay,True,0,Night,119,LATE_AIRCRAFT_DELAY,384
2023-02-10 14:00:00,DL,DFW,LAX,-30,-10,0,0,A,66,31,29,2,61,960,Carrier,DFW → LAX,2,2023,Friday,False,Winter,Early/On-time,False,9,Morning,189,CARRIER_DELAY,395
2023-02-10 15:00:00,UA,JFK,LAX,-60,-38,0,0,A,55,23,5,5,48,1545,Carrier,JFK → LAX,2,2023,Friday,False,Winter,Early/On-time,False,15,Afternoon,136,CARRIER_DELAY,384
2023-02-10 16:00:00,AA,LAX,JFK,14,-27,0,0,A,17,10,11,9,17,2038,Carrier,LAX → JFK,2,2023,Friday,False,Winter,Minor Delay,False,20,Evening,64,CARRIER_DELAY,380
2023-02-10 17:00:00,B6,DEN,LAX,-14,-8,0,0,B,4,10,60,0,74,2195,Weather,DEN → LAX,2,2023,Friday,False,Winter,Early/On-time,False,21,Evening,148,LATE_AIRCRAFT_DELAY,374
2023-02-10 18:00:00,DL,ORD,SEA,3,-8,0,0,B,23,16,35,7,52,573,Weather,ORD → SEA,2,2023,Friday,False,Winter,Minor Delay,False,5,Night,133,LATE_AIRCRAFT_DELAY,401
2023-02-10 19:00:00,WN,SEA,DEN,-28,108,0,0,,77,31,34,6,17,1548,Not Cancelled / Unknown,SEA → DEN,2,2023,Friday,False,Winter,Early/On-time,False,15,Afternoon,165,CARRIER_DELAY,352
2023-02-10 20:00:00,NK,SFO,ATL,69,62,0,0,B,37,18,66,8,50,185,Weather,SFO → ATL,2,2023,Friday,False,Winter,Major Delay,True,1,Night,179,NAS_DELAY,367
2023-02-10 21:00:00,DL,ORD,ATL,-14,39,0,0,C,66,26,78,2,40,1700,NAS,ORD → ATL,2,2023,Friday,False,Winter,Early/On-time,False,17,Afternoon,212,NAS_DELAY,401
2023-02-10 22:00:00,AA,JFK,ORD,-4,29,1,0,C,69,31,76,7,96,521,NAS,JFK → ORD,2,2023,Friday,False,Winter,Early/On-time,False,5,Night,279,LATE_AIRCRAFT_DELAY,384
2023-02-10 23:00:00,WN,ATL,ORD,32,23,0,0,A,75,24,62,1,66,2209,Carrier,ATL → ORD,2,2023,Friday,False,Winter,Moderate Delay,True,22,Evening,228,CARRIER_DELAY,347
2023-02-11 00:00:00,UA,ORD,ORD,-46,24,0,0,A,51,27,39,8,64,1949,Carrier,ORD → ORD,2,2023,Saturday,True,Winter,Early/On-time,False,19,Evening,189,LATE_AIRCRAFT_DELAY,401
2023-02-11 01:00:00,DL,DEN,SEA,-50,18,0,0,C,74,39,30,0,82,2243,NAS,DEN → SEA,2,2023,Saturday,True,Winter,Early/On-time,False,22,Evening,225,LATE_AIRCRAFT_DELAY,374
2023-02-11 02:00:00,AA,JFK,SEA,32,13,0,0,C,38,51,36,9,5,33,NAS,JFK → SEA,2,2023,Saturday,True,Winter,Moderate Delay,True,0,Night,139,WEATHER_DELAY,384
2023-02-11 03:00:00,B6,SEA,SFO,-5,-71,0,0,,58,26,4,6,73,1620,Not Cancelled / Unknown,SEA → SFO,2,2023,Saturday,True,Winter,Early/On-time,False,16,Afternoon,167,LATE_AIRCRAFT_DELAY,352
2023-02-11 04:00:00,NK,LAX,SEA,-25,-2,0,0,B,25,13,3,9,36,1593,Weather,LAX → SEA,2,2023,Saturday,True,Winter,Early/On-time,False,15,Afternoon,86,LATE_AIRCRAFT_DELAY,380
2023-02-11 05:00:00,WN,DEN,SEA,42,2,0,0,,64,41,25,0,11,1896,Not Cancelled / Unknown,DEN → SEA,2,2023,Saturday,True,Winter,Moderate Delay,True,18,Evening,141,CARRIER_DELAY,374
2023-02-11 06:00:00,DL,JFK,SEA,-21,-17,0,1,B,79,56,23,5,80,1800,Weather,JFK → SEA,2,2023,Saturday,True,Winter,Early/On-time,False,18,Evening,243,LATE_AIRCRAFT_DELAY,384
2023-02-11 07:00:00,DL,DEN,SEA,2,-10,0,0,C,47,38,38,0,90,1320,NAS,DEN → SEA,2,2023,Saturday,True,Winter,Minor Delay,False,13,Afternoon,213,LATE_AIRCRAFT_DELAY,374
2023-02-11 08:00:00,UA,ORD,DEN,-25,24,0,0,C,52,1,55,3,1,1943,NAS,ORD → DEN,2,2023,Saturday,True,Winter,Early/On-time,False,19,Evening,112,NAS_DELAY,401
2023-02-11 09:00:00,UA,SEA,SEA,28,42,0,0,A,8,16,53,6,52,536,Carrier,SEA → SEA,2,2023,Saturday,True,Winter,Moderate Delay,True,5,Night,135,NAS_DELAY,352
2023-02-11 10:00:00,B6,LAX,SFO,74,23,0,0,A,4,0,37,1,24,2083,Carrier,LAX → SFO,2,2023,Saturday,True,Winter,Major Delay,True,20,Evening,66,NAS_DELAY,380
2023-02-11 11:00:00,NK,JFK,LAX,-68,41,0,0,A,71,44,53,2,27,1287,Carrier,JFK → LAX,2,2023,Saturday,True,Winter,Early/On-time,False,12,Afternoon,197,CARRIER_DELAY,384
2023-02-11 12:00:00,B6,DFW,LAX,20,42,0,0,B,60,31,18,3,44,1405,Weather,DFW → LAX,2,2023,Saturday,True,Winter,Moderate Delay,True,14,Afternoon,156,CARRIER_DELAY,395
2023-02-11 13:00:00,AA,SFO,JFK,53,0,0,0,C,20,18,25,5,36,2161,NAS,SFO → JFK,2,2023,Saturday,True,Winter,Moderate Delay,True,21,Evening,104,LATE_AIRCRAFT_DELAY,367
2023-02-11 14:00:00,AA,LAX,DEN,-3,33,0,0,A,62,13,51,8,16,442,Carrier,LAX → DEN,2,2023,Saturday,True,Winter,Early/On-time,False,4,Night,150,CARRIER_DELAY,380
2023-02-11 15:00:00,B6,DFW,ORD,-35,-57,0,0,C,19,30,74,3,68,1186,NAS,DFW → ORD,2,2023,Saturday,True,Winter,Early/On-time,False,11,Morning,194,NAS_DELAY,395
2023-02-11 16:00:00,NK,DEN,DFW,33,-3,0,0,B,57,57,60,5,55,37,Weather,DEN → DFW,2,2023,Saturday,True,Winter,Moderate Delay,True,0,Night,234,NAS_DELAY,374
2023-02-11 17:00:00,B6,ATL,SEA,60,-8,0,0,D,44,17,66,6,57,2139,Security,ATL → SEA,2,2023,Saturday,True,Winter,Moderate Delay,True,21,Evening,190,NAS_DELAY,347
2023-02-11 18:00:00,NK,LAX,JFK,55,73,0,0,D,21,51,21,3,82,2148,Security,LAX → JFK,2,2023,Saturday,True,Winter,Moderate Delay,True,21,Evening,178,LATE_AIRCRAFT_DELAY,380
2023-02-11 19:00:00,NK,DEN,DFW,31,25,0,0,D,76,13,16,5,3,506,Security,DEN → DFW,2,2023,Saturday,True,Winter,Moderate Delay,True,5,Night,113,CARRIER_DELAY,374
2023-02-11 20:00:00,WN,DFW,SFO,19,-41,0,0,C,74,46,10,2,54,2226,NAS,DFW → SFO,2,2023,Saturday,True,Winter,Moderate Delay,True,22,Evening,186,CARRIER_DELAY,395
2023-02-11 21:00:00,NK,ORD,LAX,-25,35,0,0,B,81,13,38,4,48,2331,Weather,ORD → LAX,2,2023,Saturday,True,Winter,Early/On-time,False,23,Evening,184,CARRIER_DELAY,401
2023-02-11 22:00:00,UA,ORD,JFK,53,48,0,0,,62,23,60,9,37,354,Not Cancelled / Unknown,ORD → JFK,2,2023,Saturday,True,Winter,Moderate Delay,True,3,Night,191,CARRIER_DELAY,401
2023-02-11 23:00:00,NK,ATL,SFO,51,8,0,0,A,29,4,48,3,44,1927,Carrier,ATL → SFO,2,2023,Saturday,True,Winter,Moderate Delay,True,19,Evening,128,NAS_DELAY,347
2023-02-12 00:00:00,NK,SFO,JFK,-36,39,0,0,B,62,15,60,6,29,1558,Weather,SFO → JFK,2,2023,Sunday,True,Winter,Early/On-time,False,15,Afternoon,172,CARRIER_DELAY,367
2023-02-12 01:00:00,NK,LAX,ATL,31,-87,0,0,A,43,4,11,5,95,1973,Carrier,LAX → ATL,2,2023,Sunday,True,Winter,Moderate Delay,True,19,Evening,158,LATE_AIRCRAFT_DELAY,380
2023-02-12 02:00:00,AA,LAX,SFO,44,-95,0,0,C,66,53,12,6,36,487,NAS,LAX → SFO,2,2023,Sunday,True,Winter,Moderate Delay,True,4,Night,173,CARRIER_DELAY,380
2023-02-12 03:00:00,UA,LAX,LAX,54,-35,0,0,C,57,12,57,5,55,1005,NAS,LAX → LAX,2,2023,Sunday,True,Winter,Moderate Delay,True,10,Morning,186,CARRIER_DELAY,380
2023-02-12 04:00:00,UA,SFO,LAX,11,17,1,0,C,64,59,10,1,26,278,NAS,SFO → LAX,2,2023,Sunday,True,Winter,Minor Delay,False,2,Night,160,CARRIER_DELAY,367
2023-02-12 05:00:00,B6,DEN,DEN,-23,73,0,0,B,35,15,63,6,31,649,Weather,DEN → DEN,2,2023,Sunday,True,Winter,Early/On-time,False,6,Morning,150,NAS_DELAY,374
2023-02-12 06:00:00,WN,SEA,JFK,-7,-33,0,0,A,5,14,30,7,10,354,Carrier,SEA → JFK,2,2023,Sunday,True,Winter,Early/On-time,False,3,Night,66,NAS_DELAY,352
2023-02-12 07:00:00,NK,SEA,SEA,-30,-22,0,0,,36,30,10,6,57,2242,Not Cancelled / Unknown,SEA → SEA,2,2023,Sunday,True,Winter,Early/On-time,False,22,Evening,139,LATE_AIRCRAFT_DELAY,352
2023-02-12 08:00:00,DL,ATL,LAX,12,15,0,0,C,74,4,42,3,76,803,NAS,ATL → LAX,2,2023,Sunday,True,Winter,Minor Delay,False,8,Morning,199,LATE_AIRCRAFT_DELAY,347
2023-02-12 09:00:00,WN,LAX,JFK,3,-7,0,0,B,54,20,35,3,34,2140,Weather,LAX → JFK,2,2023,Sunday,True,Winter,Minor Delay,False,21,Evening,146,CARRIER_DELAY,380
2023-02-12 10:00:00,WN,DEN,DEN,111,-9,0,0,C,76,29,1,4,16,557,NAS,DEN → DEN,2,2023,Sunday,True,Winter,Major Delay,True,5,Night,126,CARRIER_DELAY,374
2023-02-12 11:00:00,UA,ORD,SEA,55,-4,0,0,A,74,22,60,8,29,1050,Carrier,ORD → SEA,2,2023,Sunday,True,Winter,Moderate Delay,True,10,Morning,193,CARRIER_DELAY,401
2023-02-12 12:00:00,WN,DFW,SFO,58,64,0,0,A,58,37,35,4,17,161,Carrier,DFW → SFO,2,2023,Sunday,True,Winter,Moderate Delay,True,1,Night,151,CARRIER_DELAY,395
2023-02-12 13:00:00,NK,DEN,DEN,36,56,0,0,B,37,28,77,1,29,2148,Weather,DEN → DEN,2,2023,Sunday,True,Winter,Moderate Delay,True,21,Evening,172,NAS_DELAY,374
2023-02-12 14:00:00,NK,SFO,ATL,-1,12,0,0,A,24,12,48,4,89,698,Carrier,SFO → ATL,2,2023,Sunday,True,Winter,Early/On-time,False,6,Morning,177,LATE_AIRCRAFT_DELAY,367
2023-02-12 15:00:00,AA,SEA,SEA,2,78,0,0,A,78,31,26,2,15,1973,Carrier,SEA → SEA,2,2023,Sunday,True,Winter,Minor Delay,False,19,Evening,152,CARRIER_DELAY,352
2023-02-12 16:00:00,NK,SEA,JFK,6,32,0,0,,76,47,11,9,74,2205,Not Cancelled / Unknown,SEA → JFK,2,2023,Sunday,True,Winter,Minor Delay,False,22,Evening,217,CARRIER_DELAY,352
2023-02-12 17:00:00,NK,ORD,LAX,23,58,0,0,C,32,41,57,7,53,491,NAS,ORD → LAX,2,2023,Sunday,True,Winter,Moderate Delay,True,4,Night,190,NAS_DELAY,401
2023-02-12 18:00:00,UA,ORD,LAX,32,-22,0,0,B,12,26,5,9,3,1992,Weather,ORD → LAX,2,2023,Sunday,True,Winter,Moderate Delay,True,19,Evening,55,WEATHER_DELAY,401
2023-02-12 19:00:00,NK,SFO,JFK,15,-14,0,0,C,37,33,43,9,14,1032,NAS,SFO → JFK,2,2023,Sunday,True,Winter,Minor Delay,False,10,Morning,136,NAS_DELAY,367
2023-02-12 20:00:00,AA,DFW,JFK,1,-14,0,0,,57,44,46,1,75,1920,Not Cancelled / Unknown,DFW → JFK,2,2023,Sunday,True,Winter,Minor Delay,False,19,Evening,223,LATE_AIRCRAFT_DELAY,395
2023-02-12 21:00:00,DL,ORD,JFK,-11,8,0,0,A,87,48,22,3,26,823,Carrier,ORD → JFK,2,2023,Sunday,True,Winter,Early/On-time,False,8,Morning,186,CARRIER_DELAY,401
2023-02-12 22:00:00,UA,ATL,ORD,-47,14,0,0,,19,32,73,4,3,678,Not Cancelled / Unknown,ATL → ORD,2,2023,Sunday,True,Winter,Early/On-time,False,6,Morning,131,NAS_DELAY,347
2023-02-12 23:00:00,DL,DFW,SEA,72,24,0,0,C,16,3,75,3,34,1878,NAS,DFW → SEA,2,2023,Sunday,True,Winter,Major Delay,True,18,Evening,131,NAS_DELAY,395
2023-02-13 00:00:00,UA,ORD,LAX,114,90,0,0,A,23,17,25,4,84,785,Carrier,ORD → LAX,2,2023,Monday,False,Winter,Major Delay,True,7,Morning,153,LATE_AIRCRAFT_DELAY,401
2023-02-13 01:00:00,B6,JFK,SEA,68,40,0,0,B,25,5,6,9,62,1833,Weather,JFK → SEA,2,2023,Monday,False,Winter,Major Delay,True,18,Evening,107,LATE_AIRCRAFT_DELAY,384
2023-02-13 02:00:00,WN,DEN,DEN,-41,-8,0,0,B,39,27,31,3,99,991,Weather,DEN → DEN,2,2023,Monday,False,Winter,Early/On-time,False,9,Morning,199,LATE_AIRCRAFT_DELAY,374
2023-02-13 03:00:00,B6,ORD,LAX,50,11,0,0,C,31,43,32,2,65,110,NAS,ORD → LAX,2,2023,Monday,False,Winter,Moderate Delay,True,1,Night,173,LATE_AIRCRAFT_DELAY,401
2023-02-13 04:00:00,NK,ATL,ORD,61,72,0,0,A,77,56,19,0,38,2250,Carrier,ATL → ORD,2,2023,Monday,False,Winter,Major Delay,True,22,Evening,190,CARRIER_DELAY,347
2023-02-13 05:00:00,DL,LAX,JFK,-3,43,0,0,C,36,57,68,3,27,1783,NAS,LAX → JFK,2,2023,Monday,False,Winter,Early/On-time,False,17,Afternoon,191,NAS_DELAY,380
2023-02-13 06:00:00,NK,ORD,ATL,37,71,1,0,C,85,26,51,8,33,1088,NAS,ORD → ATL,2,2023,Monday,False,Winter,Moderate Delay,True,10,Morning,203,CARRIER_DELAY,401
2023-02-13 07:00:00,WN,SEA,JFK,-5,-7,0,0,B,85,25,41,0,32,1738,Weather,SEA → JFK,2,2023,Monday,False,Winter,Early/On-time,False,17,Afternoon,183,CARRIER_DELAY,352
2023-02-13 08:00:00,UA,SEA,SFO,83,-16,0,0,,59,55,0,6,49,1184,Not Cancelled / Unknown,SEA → SFO,2,2023,Monday,False,Winter,Major Delay,True,11,Morning,169,CARRIER_DELAY,352
2023-02-13 09:00:00,WN,SEA,JFK,31,-15,0,0,,56,19,62,2,59,1668,Not Cancelled / Unknown,SEA → JFK,2,2023,Monday,False,Winter,Moderate Delay,True,16,Afternoon,198,NAS_DELAY,352
2023-02-13 10:00:00,AA,LAX,ORD,-26,-4,0,0,B,57,12,6,7,71,1728,Weather,LAX → ORD,2,2023,Monday,False,Winter,Early/On-time,False,17,Afternoon,153,LATE_AIRCRAFT_DELAY,380
2023-02-13 11:00:00,WN,SEA,SEA,45,-30,0,0,,66,27,57,5,71,2313,Not Cancelled / Unknown,SEA → SEA,2,2023,Monday,False,Winter,Moderate Delay,True,23,Evening,226,LATE_AIRCRAFT_DELAY,352
2023-02-13 12:00:00,AA,JFK,LAX,62,23,0,0,A,21,33,49,0,41,571,Carrier,JFK → LAX,2,2023,Monday,False,Winter,Major Delay,True,5,Night,144,NAS_DELAY,384
2023-02-13 13:00:00,WN,ORD,JFK,23,24,0,0,A,57,48,33,9,85,204,Carrier,ORD → JFK,2,2023,Monday,False,Winter,Moderate Delay,True,2,Night,232,LATE_AIRCRAFT_DELAY,401
2023-02-13 14:00:00,AA,SFO,LAX,36,65,0,0,B,84,22,50,4,90,583,Weather,SFO → LAX,2,2023,Monday,False,Winter,Moderate Delay,True,5,Night,250,LATE_AIRCRAFT_DELAY,367
2023-02-13 15:00:00,DL,SEA,DFW,11,-58,0,0,C,79,9,9,7,27,2220,NAS,SEA → DFW,2,2023,Monday,False,Winter,Minor Delay,False,22,Evening,131,CARRIER_DELAY,352
2023-02-13 16:00:00,NK,DFW,DEN,-36,-25,0,0,C,72,50,25,2,74,307,NAS,DFW → DEN,2,2023,Monday,False,Winter,Early/On-time,False,3,Night,223,LATE_AIRCRAFT_DELAY,395
2023-02-13 17:00:00,NK,SFO,SEA,8,44,0,0,B,76,29,31,3,26,449,Weather,SFO → SEA,2,2023,Monday,False,Winter,Minor Delay,False,4,Night,165,CARRIER_DELAY,367
2023-02-13 18:00:00,B6,LAX,LAX,38,19,0,0,A,73,21,41,6,0,61,Carrier,LAX → LAX,2,2023,Monday,False,Winter,Moderate Delay,True,0,Night,141,CARRIER_DELAY,380
2023-02-13 19:00:00,NK,JFK,ATL,9,13,0,0,A,48,4,61,5,91,1483,Carrier,JFK → ATL,2,2023,Monday,False,Winter,Minor Delay,False,14,Afternoon,209,LATE_AIRCRAFT_DELAY,384
2023-02-13 20:00:00,UA,DFW,DEN,51,62,0,0,,84,52,11,6,90,474,Not Cancelled / Unknown,DFW → DEN,2,2023,Monday,False,Winter,Moderate Delay,True,4,Night,243,LATE_AIRCRAFT_DELAY,395
2023-02-13 21:00:00,WN,DFW,SFO,-2,-28,0,0,,48,43,39,8,7,1595,Not Cancelled / Unknown,DFW → SFO,2,2023,Monday,False,Winter,Early/On-time,False,15,Afternoon,145,CARRIER_DELAY,395
2023-02-13 22:00:00,B6,DFW,SFO,0,-17,0,0,C,41,49,77,8,45,2133,NAS,DFW → SFO,2,2023,Monday,False,Winter,Early/On-time,False,21,Evening,220,NAS_DELAY,395
2023-02-13 23:00:00,UA,DFW,ATL,52,-21,0,1,C,39,8,33,1,23,1959,NAS,DFW → ATL,2,2023,Monday,False,Winter,Moderate Delay,True,19,Evening,104,CARRIER_DELAY,395
2023-02-14 00:00:00,UA,SFO,JFK,24,-68,0,0,C,70,42,69,2,39,1030,NAS,SFO → JFK,2,2023,Tuesday,False,Winter,Moderate Delay,True,10,Morning,222,CARRIER_DELAY,367
2023-02-14 01:00:00,AA,SFO,DEN,-3,17,1,0,A,45,3,26,3,50,2342,Carrier,SFO → DEN,2,2023,Tuesday,False,Winter,Early/On-time,False,23,Evening,127,LATE_AIRCRAFT_DELAY,367
2023-02-14 02:00:00,NK,ORD,LAX,61,-8,0,0,B,21,41,7,5,99,2032,Weather,ORD → LAX,2,2023,Tuesday,False,Winter,Major Delay,True,20,Evening,173,LATE_AIRCRAFT_DELAY,401
2023-02-14 03:00:00,DL,SEA,DEN,-15,-17,0,0,C,81,0,46,4,23,1542,NAS,SEA → DEN,2,2023,Tuesday,False,Winter,Early/On-time,False,15,Afternoon,154,CARRIER_DELAY,352
2023-02-14 04:00:00,DL,DEN,JFK,-17,-24,0,0,C,20,33,25,5,21,1675,NAS,DEN → JFK,2,2023,Tuesday,False,Winter,Early/On-time,False,16,Afternoon,104,WEATHER_DELAY,374
2023-02-14 05:00:00,B6,ORD,ORD,-112,11,0,0,A,50,40,56,7,73,525,Carrier,ORD → ORD,2,2023,Tuesday,False,Winter,Early/On-time,False,5,Night,226,LATE_AIRCRAFT_DELAY,401
2023-02-14 06:00:00,DL,ORD,SEA,-9,-19,0,0,,13,54,6,1,67,33,Not Cancelled / Unknown,ORD → SEA,2,2023,Tuesday,False,Winter,Early/On-time,False,0,Night,141,LATE_AIRCRAFT_DELAY,401
2023-02-14 07:00:00,WN,JFK,ATL,73,20,1,0,,73,25,25,5,7,1855,Not Cancelled / Unknown,JFK → ATL,2,2023,Tuesday,False,Winter,Major Delay,True,18,Evening,135,CARRIER_DELAY,384
2023-02-14 08:00:00,DL,JFK,JFK,-78,30,0,0,B,8,17,58,8,57,1057,Weather,JFK → JFK,2,2023,Tuesday,False,Winter,Early/On-time,False,10,Morning,148,NAS_DELAY,384
2023-02-14 09:00:00,B6,SEA,ORD,-27,0,0,0,C,17,15,68,4,14,405,NAS,SEA → ORD,2,2023,Tuesday,False,Winter,Early/On-time,False,4,Night,118,NAS_DELAY,352
2023-02-14 10:00:00,DL,DEN,DEN,34,-2,0,0,,12,22,46,0,7,1041,Not Cancelled / Unknown,DEN → DEN,2,2023,Tuesday,False,Winter,Moderate Delay,True,10,Morning,87,NAS_DELAY,374
2023-02-14 11:00:00,WN,JFK,DEN,-86,19,0,0,A,16,45,34,7,92,292,Carrier,JFK → DEN,2,2023,Tuesday,False,Winter,Early/On-time,False,2,Night,194,LATE_AIRCRAFT_DELAY,384
2023-02-14 12:00:00,AA,SEA,JFK,-7,10,0,0,C,86,35,29,3,41,1926,NAS,SEA → JFK,2,2023,Tuesday,False,Winter,Early/On-time,False,19,Evening,194,CARRIER_DELAY,352
2023-02-14 13:00:00,B6,SEA,LAX,66,65,0,0,B,24,25,49,7,38,2095,Weather,SEA → LAX,2,2023,Tuesday,False,Winter,Major Delay,True,20,Evening,143,NAS_DELAY,352
2023-02-14 14:00:00,AA,SFO,DEN,106,24,1,0,B,53,1,23,3,34,1891,Weather,SFO → DEN,2,2023,Tuesday,False,Winter,Major Delay,True,18,Evening,114,CARRIER_DELAY,367
2023-02-14 15:00:00,AA,ATL,LAX,28,55,0,0,,15,43,29,7,40,2131,Not Cancelled / Unknown,ATL → LAX,2,2023,Tuesday,False,Winter,Moderate Delay,True,21,Evening,134,WEATHER_DELAY,347
2023-02-14 16:00:00,AA,SFO,LAX,-26,36,0,0,B,23,51,53,8,47,606,Weather,SFO → LAX,2,2023,Tuesday,False,Winter,Early/On-time,False,6,Morning,182,NAS_DELAY,367
2023-02-14 17:00:00,UA,DEN,SEA,-28,-40,0,0,A,74,4,66,4,77,2355,Carrier,DEN → SEA,2,2023,Tuesday,False,Winter,Early/On-time,False,23,Evening,225,LATE_AIRCRAFT_DELAY,374
2023-02-14 18:00:00,NK,JFK,LAX,21,-10,0,0,A,22,28,31,4,95,2299,Carrier,JFK → LAX,2,2023,Tuesday,False,Winter,Moderate Delay,True,22,Evening,180,LATE_AIRCRAFT_DELAY,384
2023-02-14 19:00:00,UA,DEN,DFW,27,10,0,0,A,40,3,7,1,70,1504,Carrier,DEN → DFW,2,2023,Tuesday,False,Winter,Moderate Delay,True,15,Afternoon,121,LATE_AIRCRAFT_DELAY,374
2023-02-14 20:00:00,NK,ORD,SEA,98,46,0,0,B,85,46,49,8,43,179,Weather,ORD → SEA,2,2023,Tuesday,False,Winter,Major Delay,True,1,Night,231,CARRIER_DELAY,401
2023-02-14 21:00:00,AA,ORD,ORD,58,89,0,0,C,32,34,46,3,96,1333,NAS,ORD → ORD,2,2023,Tuesday,False,Winter,Moderate Delay,True,13,Afternoon,211,LATE_AIRCRAFT_DELAY,401
